,TP,FP,FN,TN,coverage,accuracy,precision,recall,F1,training_set,seed,threshold
1033,47814,133212854,4284,278723554,1.0,0.6766484111573734,0.0003588005427077703,0.9177703558677877,0.0007173206502969115,opensecrets_client_names,1,0.26
1034,46318,77190850,5780,334745558,1.0,0.8126243114170763,0.0005996853742747274,0.8890552420438405,0.0011985622945364755,opensecrets_client_names,1,0.28
1035,44942,39631498,7156,372304910,1.0,0.9037869906011406,0.0011327125115055685,0.8626434795961457,0.002262454258951084,opensecrets_client_names,1,0.3
1036,42944,3148564,9154,408787844,1.0,0.9923354220954892,0.013455708085331449,0.8242926791815425,0.026479171637985625,opensecrets_client_names,1,0.32
1037,41890,1433962,10208,410502446,1.0,0.9964946352168378,0.028383604860107926,0.8040615762601252,0.05483163716090187,opensecrets_client_names,1,0.34
1038,41210,560362,10888,411376046,1.0,0.9986134321912369,0.06850385323785016,0.7910092517946946,0.12608808726115625,opensecrets_client_names,1,0.36
1039,40134,388246,11964,411548162,1.0,0.999028589404385,0.09368784723843317,0.770355867787631,0.1670586374402158,opensecrets_client_names,1,0.38
1040,39128,272570,12970,411663838,1.0,0.9993069224120539,0.12553176472097993,0.7510461054167147,0.21510956690013086,opensecrets_client_names,1,0.4
1041,38266,197254,13832,411739154,1.0,0.9994876410459859,0.16247452445652175,0.7345003646973013,0.26608904866872035,opensecrets_client_names,1,0.42
1042,37584,125652,14514,411810756,1.0,0.9996597817707079,0.2302433286774976,0.7214096510422665,0.34907631864916827,opensecrets_client_names,1,0.44
1043,36920,97964,15178,411838444,1.0,0.9997253758336646,0.27371667506894815,0.7086644400936696,0.39490432234118794,opensecrets_client_names,1,0.46
1044,36066,80810,16032,411855598,1.0,0.9997649400442254,0.3085834559704302,0.6922722561326731,0.4268822422384509,opensecrets_client_names,1,0.48
1045,35252,58134,16846,411878274,1.0,0.9998180046314205,0.37748698948450515,0.6766478559637606,0.4846168650848203,opensecrets_client_names,1,0.5
1046,34372,35172,17726,411901236,1.0,0.9998716032140955,0.4942482457149431,0.6597566125379093,0.5651337531444731,opensecrets_client_names,1,0.52
1047,33594,21692,18504,411914716,1.0,0.9999024341713068,0.6076402705929168,0.6448232177818726,0.625679803322655,opensecrets_client_names,1,0.54
1048,32530,16696,19568,411919712,1.0,0.9999119781268849,0.6608296428716532,0.6244001689124342,0.6420986143460582,opensecrets_client_names,1,0.56
1049,31756,12286,20342,411924122,1.0,0.9999208036158174,0.7210390082194269,0.609543552535606,0.6606199292698149,opensecrets_client_names,1,0.58
1050,30854,7404,21244,411929004,1.0,0.9999304640795004,0.8064718490250405,0.5922300280241084,0.6829430253663288,opensecrets_client_names,1,0.6
1051,29726,4932,22372,411931476,1.0,0.9999337263064324,0.8576951930290265,0.5705785250873354,0.685278251648301,opensecrets_client_names,1,0.62
1052,28564,3950,23534,411932458,1.0,0.9999332894010398,0.8785138709478993,0.5482744059272908,0.675176097953009,opensecrets_client_names,1,0.64
1053,27376,3286,24722,411933122,1.0,0.9999320175208966,0.8928315178396713,0.5254712273023916,0.6615756404059931,opensecrets_client_names,1,0.66
1054,26264,2686,25834,411933722,1.0,0.9999307747677796,0.9072193436960276,0.5041268378824523,0.6481097621162768,opensecrets_client_names,1,0.68
1055,25148,2154,26950,411934254,1.0,0.9999293572525055,0.9211046809757527,0.48270567008330456,0.6334508816120907,opensecrets_client_names,1,0.7000000000000001
1056,23548,1814,28550,411934594,1.0,0.9999262989147566,0.9284756722655942,0.4519943183999386,0.608004131164472,opensecrets_client_names,1,0.72
1057,22236,1456,29862,411934952,1.0,0.9999239833161754,0.9385446564241094,0.4268110100195785,0.5867792584773718,opensecrets_client_names,1,0.74
1058,20964,1096,31134,411935312,1.0,0.9999217696621857,0.9503173164097914,0.40239548543130255,0.5653874160576068,opensecrets_client_names,1,0.76
1059,19418,956,32680,411935452,1.0,0.9999183569456183,0.9530774516540689,0.3727206418672502,0.5358759244949775,opensecrets_client_names,1,0.78
1060,18390,706,33708,411935702,1.0,0.999916468543421,0.9630289065772937,0.3529885984106875,0.5166165688119785,opensecrets_client_names,1,0.8
1061,16900,564,35198,411935844,1.0,0.9999131966074801,0.9677049931287219,0.324388652155553,0.4858974727581152,opensecrets_client_names,1,0.8200000000000001
1062,15604,470,36494,411935938,1.0,0.9999102790503578,0.9707602339181286,0.2995124572920266,0.4577832541219269,opensecrets_client_names,1,0.84
1063,14610,366,37488,411936042,1.0,0.9999081187959161,0.9755608974358975,0.28043303005873543,0.43563825029072367,opensecrets_client_names,1,0.86
1064,13612,334,38486,411936074,1.0,0.9999057740703087,0.9760504804244945,0.26127682444623596,0.41221004179032156,opensecrets_client_names,1,0.88
1065,12630,212,39468,411936196,1.0,0.9999036866334324,0.9834916679644915,0.24242773235057008,0.38897443794271636,opensecrets_client_names,1,0.9
1066,11442,164,40656,411936244,1.0,0.9999009195659454,0.9858693779079787,0.21962455372567086,0.3592239105864624,opensecrets_client_names,1,0.92
1067,10074,132,42024,411936276,1.0,0.9998976767570307,0.9870664315108759,0.19336634803639297,0.32338212634822805,opensecrets_client_names,1,0.9400000000000001
1068,8310,84,43788,411936324,1.0,0.999893511592287,0.9899928520371694,0.15950708280548198,0.2747470739932553,opensecrets_client_names,1,0.96
1069,5422,48,46676,411936360,1.0,0.9998865890690649,0.9912248628884827,0.10407309301700642,0.18836853807670928,opensecrets_client_names,1,0.98
1070,52,2,52046,411936406,1.0,0.9998736663784499,0.9629629629629629,0.0009981189297093938,0.0019941708851050773,opensecrets_client_names,1,1.0
1071,55462,422021018,0,0,1.0,0.00013140272587565174,0.00013140272587565174,1.0,0.0002627709229357489,opensecrets_client_names,2,0.0
1072,55462,422021018,0,0,1.0,0.00013140272587565174,0.00013140272587565174,1.0,0.0002627709229357489,opensecrets_client_names,2,0.02
1073,55462,422021018,0,0,1.0,0.00013140272587565174,0.00013140272587565174,1.0,0.0002627709229357489,opensecrets_client_names,2,0.04
1074,55462,422021018,0,0,1.0,0.00013140272587565174,0.00013140272587565174,1.0,0.0002627709229357489,opensecrets_client_names,2,0.06
1075,55462,422021018,0,0,1.0,0.00013140272587565174,0.00013140272587565174,1.0,0.0002627709229357489,opensecrets_client_names,2,0.08
1076,55462,421856678,0,164340,1.0,0.0005207634407868451,0.00013145390886358472,1.0,0.0002628732620093426,opensecrets_client_names,2,0.1
1077,55450,420707222,12,1313796,1.0,0.0032440708375884864,0.00013178450392576648,0.9997836356424218,0.0002635342706025116,opensecrets_client_names,2,0.12
1078,55444,417595182,18,4425836,1.0,0.010617222736505005,0.00013275210558405819,0.9996754534636327,0.0002654689581637125,opensecrets_client_names,2,0.14
1079,55386,411527430,76,10493588,1.0,0.024993039176217542,0.00013456830034420096,0.9986296924020049,0.0002691003386230277,opensecrets_client_names,2,0.16
1080,55274,400045172,188,21975846,1.0,0.05219698572163983,0.00013815030838530983,0.9966102917312755,0.0002762623212350522,opensecrets_client_names,2,0.18
1081,55030,375705030,432,46315988,1.0,0.109864018009248,0.00014644983822921468,0.9922108831271862,0.0002928564509903346,opensecrets_client_names,2,0.2
1082,54714,343364306,748,78656712,1.0,0.18648616952074656,0.0001593214027574827,0.986513288377628,0.00031859135317074304,opensecrets_client_names,2,0.22
1083,53696,293440988,1766,128580030,1.0,0.3047640228614492,0.00018295390999313637,0.9681583787097472,0.0003658386870637087,opensecrets_client_names,2,0.24
1084,52492,230318128,2970,191702890,1.0,0.4543143034172385,0.00022785891707892265,0.946449821499405,0.00045560814595632453,opensecrets_client_names,2,0.26
1085,51160,167817882,4302,254203136,1.0,0.6023891594243773,0.0003047613746434557,0.9224333778082291,0.0006093214364950573,opensecrets_client_names,2,0.28
1086,49594,104910812,5868,317110206,1.0,0.7514273242612334,0.0004725019832716729,0.8941978291442789,0.0009445048818717567,opensecrets_client_names,2,0.3
1087,47762,54247872,7700,367773146,1.0,0.8714555902285765,0.0008796655731103536,0.8611662038873463,0.00175753585539471,opensecrets_client_names,2,0.32
1088,46022,11126096,9440,410894922,1.0,0.9736172553372318,0.004119362147804024,0.8297933720385129,0.008198026645100725,opensecrets_client_names,2,0.34
1089,45130,1903414,10332,420117604,1.0,0.9954658786009588,0.02316088320304802,0.8137102881252029,0.04503978531002402,opensecrets_client_names,2,0.36
1090,44084,976814,11378,421044204,1.0,0.9976587371084975,0.04318159110900403,0.7948505282896398,0.08191311457133302,opensecrets_client_names,2,0.38
1091,43184,642934,12278,421378084,1.0,0.9984476462654351,0.06293961097070766,0.7786232014712776,0.11646484533024085,opensecrets_client_names,2,0.4
1092,42358,426516,13104,421594502,1.0,0.9989584352106045,0.09033983543553278,0.7637301215246475,0.16156815477098652,opensecrets_client_names,2,0.42
1093,41672,287026,13790,421733992,1.0,0.9992872950418844,0.12677898861568979,0.7513612924164292,0.21695127030403996,opensecrets_client_names,2,0.44
1094,40416,118746,15046,421902272,1.0,0.9996830147939065,0.25392995815584124,0.7287151563232483,0.37662144028626815,opensecrets_client_names,2,0.46
1095,39556,71706,15906,421949312,1.0,0.9997924262446465,0.35552120220740235,0.7132090440301467,0.4745087689834698,opensecrets_client_names,2,0.48
1096,38354,43750,17108,421977268,1.0,0.9998558128612142,0.4671392380395596,0.6915365475460675,0.5576087114548652,opensecrets_client_names,2,0.5
1097,37314,34610,18148,421986408,1.0,0.9998750036960127,0.5187976197096935,0.6727849698892936,0.5858414582450191,opensecrets_client_names,2,0.52
1098,36302,28074,19160,421992944,1.0,0.9998880913714974,0.5639058034049956,0.654538242400202,0.6058512324972045,opensecrets_client_names,2,0.54
1099,35512,18302,19950,422002716,1.0,0.999909371874974,0.6599026275690341,0.6402942555263063,0.6499505838427467,opensecrets_client_names,2,0.56
1100,34436,10808,21026,422010210,1.0,0.9999245776500032,0.7611174962425957,0.6208935847967978,0.6838917244255556,opensecrets_client_names,2,0.58
1101,33128,8658,22334,422012360,1.0,0.9999265725491266,0.7928014167424496,0.5973098698207782,0.6813096413293845,opensecrets_client_names,2,0.6
1102,31590,6928,23872,422014090,1.0,0.9999270274429886,0.8201360402928501,0.5695791713245105,0.6722706958927431,opensecrets_client_names,2,0.62
1103,30342,4474,25120,422016544,1.0,0.9999298847450585,0.8714958639705882,0.5470772781363816,0.6721903453776114,opensecrets_client_names,2,0.64
1104,28900,3436,26562,422017582,1.0,0.9999289275725575,0.8937407224146462,0.5210774945007393,0.6583293469099524,opensecrets_client_names,2,0.66
1105,27696,2716,27766,422018302,1.0,0.9999277808609472,0.9106931474417993,0.49936893729039705,0.6450380790460443,opensecrets_client_names,2,0.68
1106,26282,2186,29180,422018832,1.0,0.9999256864537915,0.9232120275396937,0.473874003822437,0.6262838079351841,opensecrets_client_names,2,0.7000000000000001
1107,24766,1806,30696,422019212,1.0,0.999922994998442,0.9320337197049526,0.44653997331506257,0.6037984250432747,opensecrets_client_names,2,0.72
1108,23632,1356,31830,422019662,1.0,0.999921374439059,0.9457339522971027,0.4260935415239263,0.5874953387197017,opensecrets_client_names,2,0.74
1109,22112,1072,33350,422019946,1.0,0.999918446059823,0.9537612146307799,0.39868738956402583,0.562317218930397,opensecrets_client_names,2,0.76
1110,21016,890,34446,422020128,1.0,0.9999162805755014,0.9593718615904319,0.37892611157188705,0.5432737048909109,opensecrets_client_names,2,0.78
1111,19682,666,35780,422020352,1.0,0.9999136507203623,0.9672695105170042,0.3548736071544481,0.5192454821263687,opensecrets_client_names,2,0.8
1112,18534,594,36928,422020424,1.0,0.9999111014193447,0.9689460476787954,0.33417475027947063,0.49695669660812447,opensecrets_client_names,2,0.8200000000000001
1113,17182,480,38280,422020538,1.0,0.999908168301631,0.9728230098516589,0.3097976993256644,0.46994146928505004,opensecrets_client_names,2,0.84
1114,15842,388,39620,422020630,1.0,0.9999052114915288,0.9760936537276648,0.28563701272943637,0.4419461027729733,opensecrets_client_names,2,0.86
1115,14676,304,40786,422020714,1.0,0.9999026479750779,0.9797062750333778,0.2646136093180917,0.41668322875557195,opensecrets_client_names,2,0.88
1116,13604,264,41858,422020754,1.0,0.9999002029205702,0.9809633689068359,0.24528506004110923,0.39244194432424634,opensecrets_client_names,2,0.9
1117,12404,232,43058,422020786,1.0,0.9998974356495771,0.9816397594175372,0.22364862428329307,0.3642985109694852,opensecrets_client_names,2,0.92
1118,10974,164,44488,422020854,1.0,0.9998942087462442,0.985275632968217,0.1978652050052288,0.3295495495495495,opensecrets_client_names,2,0.9400000000000001
1119,9226,124,46236,422020894,1.0,0.9998901620862646,0.9867379679144385,0.16634813025134326,0.28470036413009936,opensecrets_client_names,2,0.96
1120,6082,72,49380,422020946,1.0,0.999882836399697,0.9883002924926877,0.10966066856586491,0.19741625551804726,opensecrets_client_names,2,0.98
1121,48,2,55414,422021016,1.0,0.9998687062591121,0.96,0.0008654574303126465,0.001729355814958928,opensecrets_client_names,2,1.0
1122,47516,403419966,0,0,1.0,0.00011776909446199186,0.00011776909446199186,1.0,0.00023551045307118918,opensecrets_client_names,3,0.0
1123,47516,403419966,0,0,1.0,0.00011776909446199186,0.00011776909446199186,1.0,0.00023551045307118918,opensecrets_client_names,3,0.02
1124,47516,403219126,0,200840,1.0,0.0006155539444440283,0.00011782774732952,1.0,0.00023562773117426737,opensecrets_client_names,3,0.04
1125,47488,402215708,28,1204258,1.0,0.0031024705976180752,0.0001180520626102717,0.9994107248084856,0.0002360762395011744,opensecrets_client_names,3,0.06
1126,47476,398334240,40,5085726,1.0,0.01272271553225199,0.00011917213590193984,0.9991581782978365,0.00023831584726694954,opensecrets_client_names,3,0.08
1127,47378,383819010,138,19600956,1.0,0.04869868050481451,0.0001234231531623446,0.997095715127536,0.0002468157548156943,opensecrets_client_names,3,0.1
1128,46890,353563698,626,49856268,1.0,0.12368570015265815,0.00013260349545868237,0.9868254903611415,0.0002651713588330497,opensecrets_client_names,3,0.12
1129,46110,297575186,1406,105844780,1.0,0.2624521051240506,0.000154928429583883,0.9704099671689537,0.00030980739762551953,opensecrets_client_names,3,0.14
1130,44634,226878544,2882,176541422,1.0,0.4376710983612801,0.00019669211577849486,0.9393467463591212,0.00039330187711370353,opensecrets_client_names,3,0.16
1131,42826,150400936,4690,253019030,1.0,0.6272174767234401,0.00028466451138067127,0.9012964054213317,0.0005691492632549775,opensecrets_client_names,3,0.18
1132,40978,84926084,6538,318493882,1.0,0.7894932657794712,0.0004822810043732005,0.862404242781379,0.0009640228996960968,opensecrets_client_names,3,0.2
1133,39230,18574008,8286,384845958,1.0,0.9539435150810989,0.002107639734687753,0.8256166343968347,0.004204546075683759,opensecrets_client_names,3,0.22
1134,38272,2866622,9244,400553344,1.0,0.9928721244504161,0.013175007418515098,0.8054550046300194,0.02592593847060537,opensecrets_client_names,3,0.24
1135,37730,868986,9786,402550980,1.0,0.9978219508654231,0.04161170642185646,0.7940483205657042,0.07907930146966356,opensecrets_client_names,3,0.26
1136,36694,372238,10822,403047728,1.0,0.9990505802398222,0.0897313000694492,0.77224513847967,0.16078063656758274,opensecrets_client_names,3,0.28
1137,35830,223236,11686,403196730,1.0,0.999417742419202,0.1383045247157095,0.7540617897129388,0.23373844517942996,opensecrets_client_names,3,0.3
1138,35358,119952,12158,403300014,1.0,0.9996725634508508,0.22766080741742323,0.7441282936274097,0.3486535256821118,opensecrets_client_names,3,0.32
1139,34706,74564,12810,403345402,1.0,0.9997834422750332,0.31761691223574634,0.730406599882145,0.442718099830342,opensecrets_client_names,3,0.34
1140,34086,37494,13430,403382472,1.0,0.9998737841281593,0.4761944677284158,0.717358363498611,0.5724121716934238,opensecrets_client_names,3,0.36
1141,33404,20466,14112,403399500,1.0,0.9999142979259974,0.6200853907555226,0.7030053034767236,0.6589469946540943,opensecrets_client_names,3,0.38
1142,32414,13858,15102,403406108,1.0,0.9999282222203969,0.7005100276625172,0.6821702163481774,0.6912184927709302,opensecrets_client_names,3,0.4
1143,31578,10978,15938,403408988,1.0,0.9999332883040125,0.7420340257543002,0.6645761427729607,0.7011723954169997,opensecrets_client_names,3,0.42
1144,30602,8460,16914,403411506,1.0,0.9999371101733547,0.7834212277917157,0.6440356932401717,0.7069232368500081,opensecrets_client_names,3,0.44
1145,29832,6728,17684,403413238,1.0,0.9999394945042932,0.8159737417943107,0.6278306254735248,0.7096436557400447,opensecrets_client_names,3,0.46
1146,28912,5682,18604,403414284,1.0,0.9999398067971188,0.8357518644851708,0.6084687263237646,0.7042260382413835,opensecrets_client_names,3,0.48
1147,27928,4596,19588,403415370,1.0,0.9999400596055966,0.8586889681465995,0.5877599124505429,0.6978510744627685,opensecrets_client_names,3,0.5
1148,27110,3894,20406,403416072,1.0,0.999939772097916,0.8744033027996387,0.5705446586412998,0.6905247070809986,opensecrets_client_names,3,0.52
1149,26010,3276,21506,403416690,1.0,0.9999385774539322,0.8881376767055931,0.547394561831804,0.6773261112991849,opensecrets_client_names,3,0.54
1150,25446,2918,22070,403417048,1.0,0.9999380668799475,0.8971231138062332,0.5355248758312989,0.6706905640484977,opensecrets_client_names,3,0.56
1151,24660,2362,22856,403417604,1.0,0.999937496821615,0.9125897416919547,0.5189830793837865,0.66167592368993,opensecrets_client_names,3,0.58
1152,23752,1664,23764,403418302,1.0,0.9999369763335723,0.9345294302801385,0.49987372674467545,0.6513464597158998,opensecrets_client_names,3,0.6
1153,22798,1330,24718,403418636,1.0,0.9999354396545891,0.9448773209549072,0.47979627914807643,0.6364245435765731,opensecrets_client_names,3,0.62
1154,21812,1202,25704,403418764,1.0,0.9999333130891574,0.9477709220474494,0.4590453741897466,0.6185169431447611,opensecrets_client_names,3,0.64
