,TP,FP,FN,TN,coverage,accuracy,precision,recall,F1,test_set,training_set,seed,threshold,unite_hash
514,532,190,2670,29216038,1.0,0.9999021199249951,0.7368421052631579,0.16614615865084323,0.2711518858307849,canlobby_gold,canlobby_hash,3,0.25,False
515,1356,474,1846,29215754,1.0,0.9999206007783177,0.740983606557377,0.42348532167395375,0.5389507154213037,canlobby_gold,canlobby_hash,3,0.25,True
516,466,44,2736,29216184,1.0,0.999904857829191,0.9137254901960784,0.14553404122423486,0.2510775862068966,canlobby_gold,canlobby_hash,3,0.30000000000000004,False
517,1328,104,1874,29216124,1.0,0.9999323053187553,0.9273743016759777,0.41474078700811995,0.5731549417350023,canlobby_gold,canlobby_hash,3,0.30000000000000004,True
518,422,16,2780,29216212,1.0,0.9999043102483519,0.9634703196347032,0.13179262960649593,0.23186813186813185,canlobby_gold,canlobby_hash,3,0.35000000000000003,False
519,1308,56,1894,29216172,1.0,0.9999332635852239,0.9589442815249267,0.4084946908182386,0.5729303547963206,canlobby_gold,canlobby_hash,3,0.35000000000000003,True
520,352,8,2850,29216220,1.0,0.9999021883726,0.9777777777777777,0.1099312929419113,0.19764177428411003,canlobby_gold,canlobby_hash,3,0.4,False
521,1296,44,1906,29216184,1.0,0.9999332635852239,0.9671641791044776,0.4047470331043098,0.5706737120211361,canlobby_gold,canlobby_hash,3,0.4,True
522,280,8,2922,29216220,1.0,0.9998997242588237,0.9722222222222222,0.08744534665833854,0.16045845272206305,canlobby_gold,canlobby_hash,3,0.45,False
523,1286,44,1916,29216184,1.0,0.9999329213471995,0.9669172932330827,0.40162398500936913,0.5675198587819947,canlobby_gold,canlobby_hash,3,0.45,True
524,204,6,2998,29216222,1.0,0.9998971916974424,0.9714285714285714,0.0637101811367895,0.11957796014067992,canlobby_gold,canlobby_hash,3,0.5,False
525,1264,36,1938,29216192,1.0,0.9999324422139652,0.9723076923076923,0.3947532792004997,0.5615282096845846,canlobby_gold,canlobby_hash,3,0.5,True
526,160,0,3042,29216228,1.0,0.9998958911929493,1.0,0.04996876951905059,0.09518143961927425,canlobby_gold,canlobby_hash,3,0.55,False
527,1254,30,1948,29216198,1.0,0.9999323053187553,0.9766355140186916,0.391630231105559,0.5590726705305394,canlobby_gold,canlobby_hash,3,0.55,True
528,124,0,3078,29216228,1.0,0.9998946591360611,1.0,0.03872579637726421,0.07456404088995791,canlobby_gold,canlobby_hash,3,0.6000000000000001,False
529,1246,30,1956,29216198,1.0,0.9999320315283358,0.9764890282131662,0.3891317926296065,0.5564984368021438,canlobby_gold,canlobby_hash,3,0.6000000000000001,True
530,78,0,3124,29216228,1.0,0.9998930848411485,1.0,0.024359775140537165,0.047560975609756105,canlobby_gold,canlobby_hash,3,0.65,False
531,1226,30,1976,29216198,1.0,0.9999313470522868,0.9761146496815286,0.3828856964397252,0.5500224315836698,canlobby_gold,canlobby_hash,3,0.65,True
532,54,0,3148,29216228,1.0,0.9998922634698897,1.0,0.016864459712679577,0.03316953316953317,canlobby_gold,canlobby_hash,3,0.7000000000000001,False
533,1224,30,1978,29216198,1.0,0.9999312786046819,0.9760765550239234,0.38226108682073706,0.5493716337522442,canlobby_gold,canlobby_hash,3,0.7000000000000001,True
534,36,0,3166,29216228,1.0,0.9998916474414457,1.0,0.011242973141786383,0.02223594811612106,canlobby_gold,canlobby_hash,3,0.75,False
535,1212,30,1990,29216198,1.0,0.9999308679190525,0.9758454106280193,0.37851342910680824,0.5454545454545454,canlobby_gold,canlobby_hash,3,0.75,True
536,24,0,3178,29216228,1.0,0.9998912367558163,1.0,0.007495315427857589,0.014879107253564786,canlobby_gold,canlobby_hash,3,0.8,False
537,1212,30,1990,29216198,1.0,0.9999308679190525,0.9758454106280193,0.37851342910680824,0.5454545454545454,canlobby_gold,canlobby_hash,3,0.8,True
538,22,0,3180,29216228,1.0,0.9998911683082113,1.0,0.006870705808869456,0.013647642679900743,canlobby_gold,canlobby_hash,3,0.8500000000000001,False
539,1212,30,1990,29216198,1.0,0.9999308679190525,0.9758454106280193,0.37851342910680824,0.5454545454545454,canlobby_gold,canlobby_hash,3,0.8500000000000001,True
540,18,0,3184,29216228,1.0,0.9998910314130015,1.0,0.005621486570893191,0.011180124223602483,canlobby_gold,canlobby_hash,3,0.9,False
541,1204,30,1998,29216198,1.0,0.9999305941286329,0.9756888168557536,0.3760149906308557,0.5428313796212805,canlobby_gold,canlobby_hash,3,0.9,True
542,18,0,3184,29216228,1.0,0.9998910314130015,1.0,0.005621486570893191,0.011180124223602483,canlobby_gold,canlobby_hash,3,0.9500000000000001,False
543,1204,30,1998,29216198,1.0,0.9999305941286329,0.9756888168557536,0.3760149906308557,0.5428313796212805,canlobby_gold,canlobby_hash,3,0.9500000000000001,True
544,18,0,3184,29216228,1.0,0.9998910314130015,1.0,0.005621486570893191,0.011180124223602483,canlobby_gold,canlobby_hash,3,1.0,False
545,1204,30,1998,29216198,1.0,0.9999305941286329,0.9756888168557536,0.3760149906308557,0.5428313796212805,canlobby_gold,canlobby_hash,3,1.0,True
546,3202,29216228,0,0,1.0,0.00010958461544253259,0.00010958461544253259,1.0,0.0002191452159408502,canlobby_gold,canlobby_hash,4,0.0,False
547,3202,29216228,0,0,1.0,0.00010958461544253259,0.00010958461544253259,1.0,0.0002191452159408502,canlobby_gold,canlobby_hash,4,0.0,True
548,852,2982,2350,29213246,1.0,0.9998175186853405,0.2222222222222222,0.2660836976889444,0.24218305855599773,canlobby_gold,canlobby_hash,4,0.05,False
549,1570,8466,1632,29207762,1.0,0.9996544080428673,0.15643682742128337,0.49031855090568394,0.23719595105000754,canlobby_gold,canlobby_hash,4,0.05,True
550,694,1122,2508,29215106,1.0,0.9998757675971092,0.38215859030837,0.21673953778888194,0.2766042247907533,canlobby_gold,canlobby_hash,4,0.1,False
551,1448,2984,1754,29213244,1.0,0.9998378476239954,0.3267148014440433,0.4522173641474079,0.3793555148022007,canlobby_gold,canlobby_hash,4,0.1,True
552,586,234,2616,29215994,1.0,0.9999024621630196,0.7146341463414634,0.1830106183635228,0.2913973147687718,canlobby_gold,canlobby_hash,4,0.15000000000000002,False
553,1382,534,1820,29215694,1.0,0.9999194371690344,0.721294363256785,0.4316052467207995,0.5400547088706525,canlobby_gold,canlobby_hash,4,0.15000000000000002,True
554,522,60,2680,29216168,1.0,0.999906226781289,0.8969072164948454,0.16302311055590257,0.2758985200845666,canlobby_gold,canlobby_hash,4,0.2,False
555,1354,122,1848,29216106,1.0,0.999932579109175,0.9173441734417345,0.42286071205496567,0.5788798631893972,canlobby_gold,canlobby_hash,4,0.2,True
556,452,30,2750,29216198,1.0,0.999904857829191,0.9377593360995851,0.14116177389131793,0.24538545059717698,canlobby_gold,canlobby_hash,4,0.25,False
557,1318,74,1884,29216154,1.0,0.9999329897948044,0.9468390804597702,0.41161773891317927,0.5737919024814977,canlobby_gold,canlobby_hash,4,0.25,True
558,370,20,2832,29216208,1.0,0.9999023937154147,0.9487179487179487,0.1155527795128045,0.20601336302895323,canlobby_gold,canlobby_hash,4,0.30000000000000004,False
559,1288,60,1914,29216168,1.0,0.9999324422139652,0.9554896142433235,0.40224859462835727,0.5661538461538461,canlobby_gold,canlobby_hash,4,0.30000000000000004,True
560,320,8,2882,29216220,1.0,0.9999010932109217,0.975609756097561,0.09993753903810118,0.18130311614730876,canlobby_gold,canlobby_hash,4,0.35000000000000003,False
561,1282,40,1920,29216188,1.0,0.9999329213471995,0.9697428139183056,0.40037476577139286,0.5667550839964633,canlobby_gold,canlobby_hash,4,0.35000000000000003,True
562,246,8,2956,29216220,1.0,0.9998985606495404,0.968503937007874,0.07682698313554029,0.1423611111111111,canlobby_gold,canlobby_hash,4,0.4,False
563,1266,40,1936,29216188,1.0,0.9999323737663602,0.9693721286370597,0.3953778888194878,0.5616681455190773,canlobby_gold,canlobby_hash,4,0.4,True
564,194,6,3008,29216222,1.0,0.9998968494594179,0.97,0.060587133041848845,0.11405055849500294,canlobby_gold,canlobby_hash,4,0.45,False
565,1256,36,1946,29216192,1.0,0.9999321684235456,0.9721362229102167,0.39225484072454714,0.5589675122385402,canlobby_gold,canlobby_hash,4,0.45,True
566,154,2,3048,29216226,1.0,0.9998956174025297,0.9871794871794872,0.048094940662086194,0.09172126265634305,canlobby_gold,canlobby_hash,4,0.5,False
567,1252,32,1950,29216196,1.0,0.9999321684235456,0.9750778816199377,0.3910056214865709,0.5581810075791351,canlobby_gold,canlobby_hash,4,0.5,True
568,118,0,3084,29216228,1.0,0.9998944537932465,1.0,0.03685196752029981,0.07108433734939758,canlobby_gold,canlobby_hash,4,0.55,False
569,1244,30,1958,29216198,1.0,0.9999319630807308,0.9764521193092621,0.3885071830106184,0.5558534405719393,canlobby_gold,canlobby_hash,4,0.55,True
570,84,0,3118,29216228,1.0,0.9998932901839632,1.0,0.02623360399750156,0.05112598904443092,canlobby_gold,canlobby_hash,4,0.6000000000000001,False
571,1230,30,1972,29216198,1.0,0.9999314839474965,0.9761904761904762,0.3841349156777014,0.5513222770058269,canlobby_gold,canlobby_hash,4,0.6000000000000001,True
572,56,0,3146,29216228,1.0,0.9998923319174946,1.0,0.017489069331667707,0.03437691835481891,canlobby_gold,canlobby_hash,4,0.65,False
573,1220,30,1982,29216198,1.0,0.9999311417094721,0.976,0.3810118675827608,0.5480682839173405,canlobby_gold,canlobby_hash,4,0.65,True
574,44,0,3158,29216228,1.0,0.9998919212318652,1.0,0.013741411617738912,0.027110289587184224,canlobby_gold,canlobby_hash,4,0.7000000000000001,False
575,1214,30,1988,29216198,1.0,0.9999309363666574,0.9758842443729904,0.3791380387257964,0.5461088618983356,canlobby_gold,canlobby_hash,4,0.7000000000000001,True
576,32,0,3170,29216228,1.0,0.9998915105462358,1.0,0.009993753903810118,0.01978973407544836,canlobby_gold,canlobby_hash,4,0.75,False
577,1212,30,1990,29216198,1.0,0.9999308679190525,0.9758454106280193,0.37851342910680824,0.5454545454545454,canlobby_gold,canlobby_hash,4,0.75,True
578,22,0,3180,29216228,1.0,0.9998911683082113,1.0,0.006870705808869456,0.013647642679900743,canlobby_gold,canlobby_hash,4,0.8,False
579,1212,30,1990,29216198,1.0,0.9999308679190525,0.9758454106280193,0.37851342910680824,0.5454545454545454,canlobby_gold,canlobby_hash,4,0.8,True
580,20,0,3182,29216228,1.0,0.9998910998606064,1.0,0.006246096189881324,0.012414649286157665,canlobby_gold,canlobby_hash,4,0.8500000000000001,False
581,1210,30,1992,29216198,1.0,0.9999307994714476,0.9758064516129032,0.3778888194878201,0.5447996398018911,canlobby_gold,canlobby_hash,4,0.8500000000000001,True
582,18,0,3184,29216228,1.0,0.9998910314130015,1.0,0.005621486570893191,0.011180124223602483,canlobby_gold,canlobby_hash,4,0.9,False
583,1204,30,1998,29216198,1.0,0.9999305941286329,0.9756888168557536,0.3760149906308557,0.5428313796212805,canlobby_gold,canlobby_hash,4,0.9,True
584,18,0,3184,29216228,1.0,0.9998910314130015,1.0,0.005621486570893191,0.011180124223602483,canlobby_gold,canlobby_hash,4,0.9500000000000001,False
585,1204,30,1998,29216198,1.0,0.9999305941286329,0.9756888168557536,0.3760149906308557,0.5428313796212805,canlobby_gold,canlobby_hash,4,0.9500000000000001,True
586,12,0,3190,29216228,1.0,0.9998908260701869,1.0,0.0037476577139287947,0.0074673304293715,canlobby_gold,canlobby_hash,4,1.0,False
587,1204,30,1998,29216198,1.0,0.9999305941286329,0.9756888168557536,0.3760149906308557,0.5428313796212805,canlobby_gold,canlobby_hash,4,1.0,True
588,3202,29216228,0,0,1.0,0.00010958461544253259,0.00010958461544253259,1.0,0.0002191452159408502,canlobby_gold,canlobby_hash,5,0.0,False
589,3202,29216228,0,0,1.0,0.00010958461544253259,0.00010958461544253259,1.0,0.0002191452159408502,canlobby_gold,canlobby_hash,5,0.0,True
590,3044,21820268,158,7395960,1.0,0.2532220512172893,0.00013948386935951792,0.9506558400999375,0.00027892681350764485,canlobby_gold,canlobby_hash,5,0.05,False
591,3112,22138968,90,7077260,1.0,0.2423172525952765,0.0001405468682255687,0.9718925671455341,0.000281053092934197,canlobby_gold,canlobby_hash,5,0.05,True
592,2484,6620530,718,22595698,1.0,0.7733957164804378,0.00037505582805653134,0.7757651467832605,0.0007497491781131191,canlobby_gold,canlobby_hash,5,0.1,False
593,2720,7446374,482,21769854,1.0,0.7451402713879086,0.0003651450767032877,0.84946908182386,0.0007299763723824176,canlobby_gold,canlobby_hash,5,0.1,True
594,1988,1370556,1214,27845672,1.0,0.9530528145141777,0.0014484052970250862,0.6208619612742037,0.0028900683701787977,canlobby_gold,canlobby_hash,5,0.15000000000000002,False
595,2392,1926818,810,27289410,1.0,0.9340292401323366,0.0012398857563458618,0.7470331043098064,0.0024756625398724497,canlobby_gold,canlobby_hash,5,0.15000000000000002,True
596,1660,232132,1542,28984096,1.0,0.9920027871864715,0.00710032849712565,0.5184259837601499,0.014008793471564682,canlobby_gold,canlobby_hash,5,0.2,False
597,2170,586992,1032,28629236,1.0,0.979875582788576,0.0036831974906731935,0.6777014366021237,0.00732657622677948,canlobby_gold,canlobby_hash,5,0.2,True
598,1386,68294,1816,29147934,1.0,0.9976005692102823,0.01989092996555683,0.43285446595877575,0.03803408248950358,canlobby_gold,canlobby_hash,5,0.25,False
599,1970,280958,1232,28935270,1.0,0.9903423851868431,0.006962902222473562,0.6152404747033104,0.013769964701359522,canlobby_gold,canlobby_hash,5,0.25,True
600,1212,44718,1990,29171510,1.0,0.9984014746351999,0.026387981711299805,0.37851342910680824,0.0493364813156395,canlobby_gold,canlobby_hash,5,0.30000000000000004,False
601,1818,145800,1384,29070428,1.0,0.994962803860308,0.012315571271796123,0.5677701436602124,0.024108208460416388,canlobby_gold,canlobby_hash,5,0.30000000000000004,True
602,1100,15720,2102,29200508,1.0,0.9993900633927493,0.06539833531510107,0.3435352904434728,0.10987913295375087,canlobby_gold,canlobby_hash,5,0.35000000000000003,False
603,1730,43998,1472,29172230,1.0,0.9984438437026322,0.03783240027991602,0.5402873204247346,0.07071326384631105,canlobby_gold,canlobby_hash,5,0.35000000000000003,True
604,966,5426,2236,29210802,1.0,0.9997377772256337,0.1511264080100125,0.301686445971268,0.20137585991244528,canlobby_gold,canlobby_hash,5,0.4,False
605,1612,13834,1590,29202394,1.0,0.9994721320710226,0.10436358927877767,0.5034353529044348,0.1728871728871729,canlobby_gold,canlobby_hash,5,0.4,True
606,844,2514,2358,29213714,1.0,0.9998332616344672,0.25134008338296604,0.26358525921299186,0.2573170731707317,canlobby_gold,canlobby_hash,5,0.45,False
607,1518,7000,1684,29209228,1.0,0.9997028004995306,0.17821084761681147,0.4740787008119925,0.25904436860068264,canlobby_gold,canlobby_hash,5,0.45,True
608,722,1104,2480,29215124,1.0,0.9998773418920218,0.3953997809419496,0.2254840724547158,0.28719172633253776,canlobby_gold,canlobby_hash,5,0.5,False
609,1458,3086,1744,29213142,1.0,0.9998346990341701,0.320862676056338,0.45534041224234856,0.3764523625096824,canlobby_gold,canlobby_hash,5,0.5,True
610,604,352,2598,29215876,1.0,0.9998990397827747,0.6317991631799164,0.18863210493441598,0.2905242905242905,canlobby_gold,canlobby_hash,5,0.55,False
611,1404,958,1798,29215270,1.0,0.9999056792004498,0.594411515664691,0.438475952529669,0.5046728971962617,canlobby_gold,canlobby_hash,5,0.55,True
612,540,42,2662,29216186,1.0,0.9999074588381772,0.9278350515463918,0.16864459712679575,0.2854122621564482,canlobby_gold,canlobby_hash,5,0.6000000000000001,False
613,1378,102,1824,29216126,1.0,0.9999340849564827,0.9310810810810811,0.43035602748282326,0.5886373344724477,canlobby_gold,canlobby_hash,5,0.6000000000000001,True
614,424,22,2778,29216206,1.0,0.9999041733531421,0.9506726457399103,0.13241723922548407,0.2324561403508772,canlobby_gold,canlobby_hash,5,0.65,False
615,1346,68,1856,29216160,1.0,0.9999341534040876,0.9519094766619519,0.4203622735790131,0.5831889081455807,canlobby_gold,canlobby_hash,5,0.65,True
616,312,12,2890,29216216,1.0,0.9999006825252923,0.9629629629629629,0.09743910056214866,0.17697107203630175,canlobby_gold,canlobby_hash,5,0.7000000000000001,False
617,1312,56,1890,29216172,1.0,0.9999334004804338,0.9590643274853801,0.40974391005621486,0.5741794310722101,canlobby_gold,canlobby_hash,5,0.7000000000000001,True
618,198,4,3004,29216224,1.0,0.9998970548022327,0.9801980198019802,0.06183635227982511,0.11633372502937721,canlobby_gold,canlobby_hash,5,0.75,False
619,1272,38,1930,29216190,1.0,0.9999326475567799,0.9709923664122138,0.39725171767645223,0.5638297872340425,canlobby_gold,canlobby_hash,5,0.75,True
620,110,2,3092,29216226,1.0,0.999894111555222,0.9821428571428571,0.034353529044347283,0.06638503319251661,canlobby_gold,canlobby_hash,5,0.8,False
621,1242,32,1960,29216196,1.0,0.9999318261855211,0.9748822605965463,0.38788257339163024,0.5549597855227882,canlobby_gold,canlobby_hash,5,0.8,True
622,60,0,3142,29216228,1.0,0.9998924688127044,1.0,0.018738288569643973,0.03678724708767628,canlobby_gold,canlobby_hash,5,0.8500000000000001,False
623,1230,30,1972,29216198,1.0,0.9999314839474965,0.9761904761904762,0.3841349156777014,0.5513222770058269,canlobby_gold,canlobby_hash,5,0.8500000000000001,True
624,24,0,3178,29216228,1.0,0.9998912367558163,1.0,0.007495315427857589,0.014879107253564786,canlobby_gold,canlobby_hash,5,0.9,False
625,1212,30,1990,29216198,1.0,0.9999308679190525,0.9758454106280193,0.37851342910680824,0.5454545454545454,canlobby_gold,canlobby_hash,5,0.9,True
626,20,0,3182,29216228,1.0,0.9998910998606064,1.0,0.006246096189881324,0.012414649286157665,canlobby_gold,canlobby_hash,5,0.9500000000000001,False
627,1210,30,1992,29216198,1.0,0.9999307994714476,0.9758064516129032,0.3778888194878201,0.5447996398018911,canlobby_gold,canlobby_hash,5,0.9500000000000001,True
628,12,0,3190,29216228,1.0,0.9998908260701869,1.0,0.0037476577139287947,0.0074673304293715,canlobby_gold,canlobby_hash,5,1.0,False
629,1202,30,2000,29216198,1.0,0.999930525681028,0.9756493506493507,0.37539038101186756,0.5421741091565178,canlobby_gold,canlobby_hash,5,1.0,True
630,3202,29216228,0,0,1.0,0.00010958461544253259,0.00010958461544253259,1.0,0.0002191452159408502,canlobby_gold,canlobby_hash,6,0.0,False
631,3202,29216228,0,0,1.0,0.00010958461544253259,0.00010958461544253259,1.0,0.0002191452159408502,canlobby_gold,canlobby_hash,6,0.0,True
632,3094,22869590,108,6346638,1.0,0.2173119735737487,0.00013527052618748198,0.9662710805746408,0.0002705031840078238,canlobby_gold,canlobby_hash,6,0.05,False
633,3140,23099646,62,6116582,1.0,0.20944015677239425,0.00013591434383714588,0.9806371018113679,0.00027179101798200533,canlobby_gold,canlobby_hash,6,0.05,True
634,2468,7443674,734,21772554,1.0,0.7452240512563044,0.000331446808293476,0.7707682698313554,0.0006626086807106772,canlobby_gold,canlobby_hash,6,0.1,False
635,2756,8584706,446,20631522,1.0,0.706183453955125,0.00032093300674867613,0.8607120549656465,0.0006416267706431076,canlobby_gold,canlobby_hash,6,0.1,True
