,TP,FP,FN,TN,coverage,accuracy,precision,recall,F1,seed,threshold,train_counts,test_counts
3116,1016926,100196,1205608,9297778782,1.0,0.9998595925003275,0.9103088113921308,0.4575525053834947,0.6090004479503278,11,0.56,False,True
3117,760,46,672,7135434,1.0,0.9998993962654997,0.9429280397022333,0.5307262569832403,0.679177837354781,11,0.56,False,False
3118,1015836,96680,1206698,9297782298,1.0,0.9998598533576952,0.9130978790417397,0.457062074190991,0.6091878682478523,11,0.58,False,True
3119,746,34,686,7135446,1.0,0.999899116032256,0.9564102564102565,0.520949720670391,0.6745027124773961,11,0.58,False,False
3120,1012022,95014,1210512,9297783964,1.0,0.9998596223924744,0.9141726194992755,0.45534601495410193,0.6078995185564502,11,0.6,False,True
3121,732,32,700,7135448,1.0,0.9998974346327936,0.9581151832460733,0.5111731843575419,0.6666666666666666,11,0.6,False,False
3122,999734,93484,1222800,9297785494,1.0,0.9998584656309072,0.9144873209186091,0.44981719064815207,0.6030209738243391,11,0.62,False,True
3123,712,26,720,7135454,1.0,0.9998954730000874,0.964769647696477,0.4972067039106145,0.656221198156682,11,0.62,False,False
3124,974388,93416,1248146,9297785562,1.0,0.9998557475960591,0.9125157800495222,0.43841309064338274,0.5922722832730254,11,0.64,False,True
3125,686,24,746,7135456,1.0,0.9998921102011626,0.9661971830985916,0.4790502793296089,0.6405228758169934,11,0.64,False,False
3126,825132,12094,1397402,9297866884,1.0,0.9998484429446086,0.9855546769928311,0.3712573125990424,0.539344262295082,11,0.66,False,True
3127,656,12,776,7135468,1.0,0.999889588101969,0.9820359281437125,0.4581005586592179,0.6247619047619047,11,0.66,False,False
3128,781340,10482,1441194,9297868496,1.0,0.9998439075102431,0.9867621763477145,0.3515536770191142,0.5184125564465512,11,0.68,False,True
3129,620,6,812,7135474,1.0,0.999885384603313,0.9904153354632588,0.4329608938547486,0.6025267249757045,11,0.68,False,False
3130,774604,5458,1447930,9297873520,1.0,0.999843723426231,0.9930031202647994,0.3485229022368162,0.515956192574692,11,0.7000000000000001,False,True
3131,592,4,840,7135476,1.0,0.9998817415711445,0.9932885906040269,0.4134078212290503,0.5838264299802761,11,0.7000000000000001,False,False
3132,765484,5450,1457050,9297873528,1.0,0.9998427436519792,0.992930652948242,0.344419477947244,0.5114362338264514,11,0.72,False,True
3133,582,2,850,7135478,1.0,0.9998806206381695,0.9965753424657534,0.4064245810055866,0.5773809523809524,11,0.72,False,False
3134,762670,5450,1459864,9297873528,1.0,0.9998424410746367,0.9929047544654481,0.34315335558421156,0.5100355975649474,11,0.74,False,True
3135,558,2,874,7135478,1.0,0.9998772578392447,0.9964285714285714,0.38966480446927376,0.5602409638554218,11,0.74,False,False
3136,737540,5450,1484994,9297873528,1.0,0.9998397389535935,0.9926647734155237,0.3318464419441952,0.49740956404331915,11,0.76,False,True
3137,538,2,894,7135478,1.0,0.9998744555068074,0.9962962962962963,0.3756983240223464,0.5456389452332657,11,0.76,False,False
3138,727194,5450,1495340,9297873528,1.0,0.999838626492618,0.9925611893361578,0.32719139504727485,0.49214903467743737,11,0.78,False,True
3139,504,2,928,7135478,1.0,0.9998696915416639,0.9960474308300395,0.35195530726256985,0.5201238390092879,11,0.78,False,False
3140,720590,5450,1501944,9297873528,1.0,0.999837916392842,0.992493526527464,0.3242200119323259,0.4887718605671759,11,0.8,False,True
3141,476,2,956,7135478,1.0,0.9998657682762517,0.99581589958159,0.3324022346368715,0.49842931937172774,11,0.8,False,False
3142,705424,5450,1517110,9297873528,1.0,0.9998362856579538,0.9923333811617812,0.31739626930341674,0.48095866650667074,11,0.8200000000000001,False,True
3143,440,2,992,7135478,1.0,0.9998607240778645,0.995475113122172,0.30726256983240224,0.4695837780149413,11,0.8200000000000001,False,False
3144,588336,5450,1634198,9297873528,1.0,0.9998236956878498,0.9908216091319095,0.2647140606172954,0.4178047949096694,11,0.84,False,True
3145,388,2,1044,7135478,1.0,0.9998534380135274,0.9948717948717949,0.2709497206703911,0.42590559824368834,11,0.84,False,False
3146,561928,5450,1660606,9297873528,1.0,0.9998208561489517,0.9903944107808198,0.25283212765249036,0.40282847631036395,11,0.86,False,True
3147,366,2,1066,7135478,1.0,0.9998503554478464,0.9945652173913043,0.25558659217877094,0.40666666666666673,11,0.86,False,False
3148,519488,0,1703046,9297878978,1.0,0.999816878773011,1.0,0.23373680672601635,0.37890870313950803,11,0.88,False,True
3149,306,0,1126,7135480,1.0,0.999842228683778,1.0,0.21368715083798884,0.3521288837744534,11,0.88,False,False
3150,467536,0,1754998,9297878978,1.0,0.9998112925974264,1.0,0.21036168625541837,0.34760136353329096,11,0.9,False,True
3151,270,0,1162,7135480,1.0,0.9998371844853908,1.0,0.18854748603351956,0.3172737955346651,11,0.9,False,False
3152,461566,0,1760968,9297878978,1.0,0.9998106506689494,1.0,0.20767556311849447,0.3439260832308781,11,0.92,False,True
3153,224,0,1208,7135480,1.0,0.999830739120785,1.0,0.1564245810055866,0.27053140096618356,11,0.92,False,False
3154,281470,0,1941064,9297878978,1.0,0.9997912857190328,1.0,0.1266437318844166,0.22481593479882617,11,0.9400000000000001,False,True
3155,146,0,1286,7135480,1.0,0.9998198100242794,1.0,0.10195530726256984,0.1850443599493029,11,0.9400000000000001,False,False
3156,133978,0,2088556,9297878978,1.0,0.9997754265373012,1.0,0.06028164248555928,0.11370873562281882,11,0.96,False,True
3157,78,0,1354,7135480,1.0,0.9998102820939925,1.0,0.05446927374301676,0.10331125827814569,11,0.96,False,False
3158,25602,0,2196932,9297878978,1.0,0.9997637733311657,1.0,0.01151928384447662,0.022776202151471265,11,0.98,False,True
3159,24,0,1408,7135480,1.0,0.9998027157964117,1.0,0.01675977653631285,0.03296703296703297,11,0.98,False,False
3160,17750,0,2204784,9297878978,1.0,0.9997629290393062,1.0,0.007986379510954614,0.015846205213267604,11,1.0,False,True
3161,8,0,1424,7135480,1.0,0.9998004739304618,1.0,0.00558659217877095,0.011111111111111112,11,1.0,False,False
3162,2243632,9124268716,0,0,1.0,0.00024583673526631163,0.00024583673526631163,1.0,0.0004915526288391379,12,0.0,False,True
3163,1510,7156790,0,0,1.0,0.00021094393920344215,0.00021094393920344215,1.0,0.0004217989024848424,12,0.0,False,False
3164,1958790,3781949552,284842,5342319164,1.0,0.585577244649338,0.0005176631733538963,0.8730442425495804,0.0010347128237066378,12,0.02,False,True
3165,1354,1914310,156,5242480,1.0,0.7325529804562536,0.0007068045335716493,0.8966887417218543,0.001412495683751188,12,0.02,False,False
3166,1776596,701992058,467036,8422276658,1.0,0.9230309380829427,0.0025244034241968384,0.7918393034151768,0.00503276227688763,12,0.04,False,True
3167,1198,282882,312,6873908,1.0,0.9604383722392188,0.004217121937482399,0.7933774834437086,0.008389649497531425,12,0.04,False,False
3168,1385026,269068218,858606,8855200498,1.0,0.9704238800422866,0.005121129181205162,0.6173142476127993,0.010157989488665796,12,0.06,False,True
3169,1144,64428,366,7092362,1.0,0.9909484095385775,0.017446471054718478,0.7576158940397351,0.034107510211383085,12,0.06,False,False
3170,1246328,153481562,997304,8970787154,1.0,0.9830736145298864,0.008054966690232769,0.5554957319203863,0.015879670199031387,12,0.08,False,True
3171,1128,27128,382,7129662,1.0,0.9961569087632538,0.039920724801812,0.7470198675496689,0.07579117113485184,12,0.08,False,False
3172,1243150,89121970,1000482,9035146746,1.0,0.990125203520954,0.013756967290034032,0.5540792785982728,0.026847354556726995,12,0.1,False,True
3173,1116,10524,394,7146266,1.0,0.998474777530978,0.09587628865979382,0.7390728476821192,0.16973384030418254,12,0.1,False,False
3174,1235738,50695886,1007894,9073572830,1.0,0.9943347712654625,0.02379548153548982,0.5507757065329787,0.045620015159688394,12,0.12,False,True
3175,1106,5502,404,7151288,1.0,0.9991749437715659,0.1673728813559322,0.7324503311258278,0.27248090662724805,12,0.12,False,False
3176,1227746,17417830,1015886,9106850886,1.0,0.9979802014946005,0.06584650428605691,0.5472136250508105,0.11754835319749796,12,0.14,False,True
3177,1070,2442,440,7154348,1.0,0.9995973904418647,0.30466970387243736,0.7086092715231788,0.4261250497809637,12,0.14,False,False
3178,1223968,12559486,1019664,9111709230,1.0,0.9985121205689295,0.08879980301018889,0.5455297481939997,0.1527374346153755,12,0.16,False,True
3179,1044,1730,466,7155060,1.0,0.9996932232513306,0.37635183850036047,0.6913907284768211,0.48739495798319327,12,0.16,False,False
3180,1223464,10037874,1020168,9114230842,1.0,0.99878836059402,0.1086428628640753,0.545305112424854,0.1811872221856102,12,0.18,False,True
3181,1040,1138,470,7155652,1.0,0.9997753656594442,0.47750229568411384,0.6887417218543046,0.563991323210412,12,0.18,False,False
3182,1223412,7431870,1020220,9116836846,1.0,0.9990738970509526,0.14134860077349298,0.5452819357185136,0.22450163383250843,12,0.2,False,True
3183,1036,924,474,7155866,1.0,0.9998047022337706,0.5285714285714286,0.686092715231788,0.5971181556195965,12,0.2,False,False
3184,1222842,6777422,1020790,9117491294,1.0,0.9991455430395918,0.15285020594320387,0.5450278833605511,0.2387454929257384,12,0.22,False,True
3185,1026,688,484,7156102,1.0,0.9998362739756647,0.5985997666277713,0.6794701986754967,0.6364764267990075,12,0.22,False,False
3186,1135594,3647250,1108038,9120621466,1.0,0.999478958903612,0.2374307002277306,0.5061409357684327,0.32323286950670577,12,0.24,False,True
3187,1018,488,492,7156302,1.0,0.9998630959864773,0.6759628154050464,0.6741721854304635,0.6750663129973474,12,0.24,False,False
3188,1130870,3011296,1112762,9121257420,1.0,0.9995481233309345,0.27301416698413344,0.5040354211385825,0.35418282883360863,12,0.26,False,True
3189,976,422,534,7156368,1.0,0.9998664487378288,0.698140200286123,0.6463576158940397,0.6712517193947731,12,0.26,False,False
3190,1103168,2916940,1140464,9121351776,1.0,0.9995554266684481,0.2744125282206349,0.4916884765416075,0.35223939690983347,12,0.28,False,True
3191,968,342,542,7156448,1.0,0.9998765069918836,0.7389312977099237,0.6410596026490066,0.6865248226950355,12,0.28,False,False
3192,1095782,2707820,1147850,9121560896,1.0,0.9995775308405905,0.2880906046426519,0.4883964928294836,0.36240767266489116,12,0.3,False,True
3193,954,258,556,7156532,1.0,0.9998862858499923,0.7871287128712872,0.6317880794701987,0.7009551800146951,12,0.3,False,False
3194,1083188,2427406,1160444,9121841310,1.0,0.999606876113986,0.3085483539252901,0.48278327283618705,0.3764843438544124,12,0.32,False,True
