,TP,FP,FN,TN,coverage,accuracy,precision,recall,F1,max_epochs,warmup_frac,calibration_frac,transformer_lr,score_lr,use_counts,batch_size,score_decay,seed,fold,threshold,half,alpha
2585,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.7000000000000001,False,
2586,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.72,False,
2587,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.74,False,
2588,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.76,False,
2589,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.78,False,
2590,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.8,False,
2591,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.8200000000000001,False,
2592,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.84,False,
2593,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.86,False,
2594,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.88,False,
2595,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.9,False,
2596,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.92,False,
2597,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.9400000000000001,False,
2598,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.96,False,
2599,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.98,False,
2600,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,1.0,False,
2601,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.0,True,
2602,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.02,True,
2603,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.04,True,
2604,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.06,True,
2605,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.08,True,
2606,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.1,True,
2607,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.12,True,
2608,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.14,True,
2609,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.16,True,
2610,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.18,True,
2611,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.2,True,
2612,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.22,True,
2613,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.24,True,
2614,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.26,True,
2615,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.28,True,
2616,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.3,True,
2617,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.32,True,
2618,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.34,True,
2619,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.36,True,
2620,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.38,True,
2621,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.4,True,
2622,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.42,True,
2623,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.44,True,
2624,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.46,True,
2625,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.48,True,
2626,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.5,True,
2627,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.52,True,
2628,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.54,True,
2629,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.56,True,
2630,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.58,True,
2631,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.6,True,
2632,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.62,True,
2633,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.64,True,
2634,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.66,True,
2635,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.68,True,
2636,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.7000000000000001,True,
2637,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.72,True,
2638,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.74,True,
2639,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.76,True,
2640,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.78,True,
2641,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.8,True,
2642,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.8200000000000001,True,
2643,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.84,True,
2644,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.86,True,
2645,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.88,True,
2646,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.9,True,
2647,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.92,True,
2648,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.9400000000000001,True,
2649,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.96,True,
2650,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,0.98,True,
2651,0,0,1400415932,1036230008896,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,0,1.0,True,
2652,1339597554,1176442561586,0,0,1.0,0.0011373899185042463,0.0011373899185042463,1.0,0.002272195464793965,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.0,False,4.251753807067871
2653,1339597554,1176442561586,0,0,1.0,0.0011373899185042463,0.0011373899185042463,1.0,0.002272195464793965,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.02,False,4.251753807067871
2654,1339597554,1176442561586,0,0,1.0,0.0011373899185042463,0.0011373899185042463,1.0,0.002272195464793965,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.04,False,4.251753807067871
2655,1339597554,1176442561586,0,0,1.0,0.0011373899185042463,0.0011373899185042463,1.0,0.002272195464793965,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.06,False,4.251753807067871
2656,1339597554,1176442561586,0,0,1.0,0.0011373899185042463,0.0011373899185042463,1.0,0.002272195464793965,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.08,False,4.251753807067871
2657,1339597554,1176442561586,0,0,1.0,0.0011373899185042463,0.0011373899185042463,1.0,0.002272195464793965,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.1,False,4.251753807067871
2658,1339597554,1176373075970,0,69485616,1.0,0.0011963869201660287,0.001137457025058244,1.0,0.0022723293731078003,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.12,False,4.251753807067871
2659,1339573024,1170609067970,24530,5833493616,1.0,0.0060903169438715835,0.0011430304854177123,0.9999816885303151,0.0022834508690853074,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.14,False,4.251753807067871
2660,1339572726,1107081939340,24828,69360622246,1.0,0.060028244122516075,0.0012085408947929515,0.9999814660754449,0.0024141641194449334,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.16,False,4.251753807067871
2661,1329074820,1002109315622,10522734,174333245964,1.0,0.1491466986664717,0.001324520601025203,0.9921448542746444,0.002645509427711092,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.18,False,4.251753807067871
2662,1328718170,851522377974,10879384,324920183612,1.0,0.2770027540748472,0.0015579720492915354,0.9918786175986105,0.00311105747183373,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.2,False,4.251753807067871
2663,1319777128,619154759144,19820426,557287802442,1.0,0.47428768999004656,0.002127044787252065,0.9852041936469526,0.0042449248294806645,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.22,False,4.251753807067871
2664,1317724854,361655686086,21872700,814786875500,1.0,0.6929164226344777,0.0036303619336398767,0.9836721857734894,0.007234025814489696,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.24,False,4.251753807067871
2665,1304809432,100102283034,34788122,1076340278552,1.0,0.9149782747353562,0.012867043125582952,0.9740309155565986,0.025398568688607185,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.26,False,4.251753807067871
2666,1304321996,4685565102,35275558,1171756996484,1.0,0.9959917539730377,0.21775402017769385,0.9736670480662881,0.3559109699872525,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.28,False,4.251753807067871
2667,1271323042,444424502,68274512,1175998137084,1.0,0.9995646911357747,0.7409732547459208,0.94903356474776,0.8321960375816113,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.3,False,4.251753807067871
2668,1269642270,282215970,69955284,1176160345616,1.0,0.9997009877834648,0.8181432023069324,0.947778880462184,0.8782027881142838,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.32,False,4.251753807067871
2669,1269024054,198402036,70573500,1176244159550,1.0,0.9997716253944648,0.8647958916963239,0.947317386636554,0.9041776735386844,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.34,False,4.251753807067871
2670,1268079638,127152154,71517916,1176315409432,1.0,0.9998313184925937,0.9088666451488083,0.946612386842265,0.9273555879124314,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.36,False,4.251753807067871
2671,1235240182,73774882,104357372,1176368786704,1.0,0.9998487561960269,0.943640922072689,0.9220979676408099,0.9327450708384416,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.38,False,4.251753807067871
2672,1234059680,61086714,105537874,1176381474872,1.0,0.9998585268194913,0.952834124170831,0.92121673133482,0.9367587168664027,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.4,False,4.251753807067871
2673,1209474678,46501592,130122876,1176396059994,1.0,0.9998500363869249,0.962975739979546,0.9028642030500453,0.9319516685031881,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.42,False,4.251753807067871
2674,1208873208,28940514,130724346,1176413621072,1.0,0.9998644360005278,0.9766196532760686,0.9024152099937321,0.9380522381170803,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.44,False,4.251753807067871
2675,1154797012,22231686,184800542,1176420329900,1.0,0.9998242185735339,0.9811120272277337,0.8620477161605805,0.9177342174526438,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.46,False,4.251753807067871
2676,1153597014,13492158,186000540,1176429069428,1.0,0.9998306200374562,0.9884394797555366,0.861151926229928,0.9204157839386907,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.48,False,4.251753807067871
2677,1153013702,11251258,186583852,1176431310328,1.0,0.9998320274182584,0.9903361705569151,0.8607164879908402,0.9209880299362155,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.5,False,4.251753807067871
2678,1136545142,10226056,203052412,1176432335530,1.0,0.9998189151819419,0.9910827408136562,0.8484228256511134,0.9142209023386245,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.52,False,4.251753807067871
2679,1134800564,6645852,204796990,1176435915734,1.0,0.9998204737265214,0.9941776925251654,0.8471205106425568,0.9147766647601977,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.54,False,4.251753807067871
2680,1115343156,5863558,224254398,1176436698028,1.0,0.9998046175566389,0.9947703149412286,0.8325956946320312,0.9064866885219495,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.56,False,4.251753807067871
2681,1111013714,5625426,228583840,1176436936160,1.0,0.9998011438157877,0.9949621808886262,0.8293637971214152,0.9046471105280214,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.58,False,4.251753807067871
2682,1102697092,4399756,236900462,1176438161830,1.0,0.9997951232185618,0.996025861686854,0.8231554982370474,0.9013770506840765,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.6,False,4.251753807067871
2683,1095859274,4291946,243738280,1176438269640,1.0,0.9997894090820826,0.9960987672222006,0.8180511159697146,0.8983378007427579,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.62,False,4.251753807067871
2684,1095002002,4217160,244595552,1176438344426,1.0,0.9997887447096484,0.9961634948281588,0.8174111685486103,0.897978101278522,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.64,False,4.251753807067871
2685,1093636688,1403860,245960866,1176441157726,1.0,0.9997899741271504,0.9987179835463043,0.8163919714054658,0.8983977430580768,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.66,False,4.251753807067871
2686,1075979562,788166,263617992,1176441773420,1.0,0.9997755050405984,0.9992680259822943,0.8032110530413823,0.89057690905857,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.68,False,4.251753807067871
2687,1067591522,700856,272006032,1176441860730,1.0,0.9997684572771937,0.9993439473926491,0.7969494411304368,0.8867444543972619,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.7000000000000001,False,4.251753807067871
2688,1058138252,684350,281459302,1176441877236,1.0,0.9997604449602072,0.9993536688783302,0.7898926426376559,0.8823627080959204,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.72,False,4.251753807067871
2689,1049335594,410174,290261960,1176442151412,1.0,0.9997532038231822,0.999609263487881,0.783321521352972,0.8783464346359848,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.74,False,4.251753807067871
2690,1038806532,383324,300791022,1176442178262,1.0,0.9997442868839006,0.999631131888185,0.7754616518208423,0.8733916512531062,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.76,False,4.251753807067871
2691,1025183470,265546,314414084,1176442296040,1.0,0.999732820175991,0.9997410441710346,0.765292133401432,0.8669456940122748,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.78,False,4.251753807067871
2692,881786362,262826,457811192,1176442298760,1.0,0.9996110706768266,0.9997020279553843,0.65824721713399,0.7938132965335314,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.8,False,4.251753807067871
2693,871411548,154216,468186006,1176442407370,1.0,0.9996023541209506,0.9998230586762699,0.6505024926314549,0.7881928403083249,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.8200000000000001,False,4.251753807067871
2694,828861872,154156,510735682,1176442407430,1.0,0.9995662272228907,0.9998140494335533,0.6187394635986324,0.7644163800132466,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.84,False,4.251753807067871
2695,733674032,104320,605923522,1176442457266,1.0,0.999485449972818,0.9998578317284563,0.5476824213430894,0.7077096149105149,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.86,False,4.251753807067871
2696,712386928,92996,627210626,1176442468590,1.0,0.9994673856985081,0.9998694756204808,0.5317917503453429,0.6943080226135595,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.88,False,4.251753807067871
2697,675768308,86392,663829246,1176442475194,1.0,0.9994363001401848,0.9998721737083429,0.5044562122274523,0.6705872656212276,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.9,False,4.251753807067871
2698,625284664,85346,714312890,1176442476240,1.0,0.9993934377164265,0.9998635271940847,0.4667705327864461,0.6364325553823748,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.92,False,4.251753807067871
2699,416431854,21112,923165700,1176442540474,1.0,0.9992161650566399,0.9999493051995696,0.3108634027858191,0.47428231620580036,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.9400000000000001,False,4.251753807067871
2700,387858332,19048,951739222,1176442542538,1.0,0.9991919063617886,0.9999508916967522,0.2895334728268696,0.4490465527067381,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.96,False,4.251753807067871
2701,215182314,76,1124415240,1176442561510,1.0,0.9990453113020314,0.999999646811247,0.16063205949986378,0.27680099017279325,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.98,False,4.251753807067871
2702,0,0,1339597554,1176442561586,1.0,0.0,0.0,0.0,0.0,1,0.1,0,1e-05,10,True,8,0.0001,1,1,1.0,False,4.251753807067871
2703,1339597554,1176442561586,0,0,1.0,0.0011373899185042463,0.0011373899185042463,1.0,0.002272195464793965,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.0,True,4.25
2704,482861312,313874271226,856736242,862568290360,1.0,0.7327765537747556,0.0015360278550117866,0.3604525184136011,0.0030590200402727335,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.02,True,4.25
2705,482861312,313874271226,856736242,862568290360,1.0,0.7327765537747556,0.0015360278550117866,0.3604525184136011,0.0030590200402727335,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.04,True,4.25
2706,482861312,313874271226,856736242,862568290360,1.0,0.7327765537747556,0.0015360278550117866,0.3604525184136011,0.0030590200402727335,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.06,True,4.25
2707,482861312,313874271226,856736242,862568290360,1.0,0.7327765537747556,0.0015360278550117866,0.3604525184136011,0.0030590200402727335,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.08,True,4.25
2708,482861312,313815921266,856736242,862626640320,1.0,0.7328260960093252,0.0015363130204940185,0.3604525184136011,0.0030595855408842697,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.1,True,4.25
2709,482861312,313372884092,856736242,863069677494,1.0,0.7332022582482943,0.001538481672140344,0.3604525184136011,0.003063886080730207,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.12,True,4.25
2710,482856512,301845044314,856741042,874597517272,1.0,0.7429900062529147,0.00159712851735077,0.36044893524790655,0.0031801659023500007,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.14,True,4.25
2711,481307482,271812023000,858290072,904630538586,1.0,0.7684883312622939,0.0017676065776125094,0.35929259542377456,0.0035179061632281167,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.16,True,4.25
2712,481209718,228344992186,858387836,948097569400,1.0,0.8053940805238882,0.002102948499760893,0.35921961529649077,0.004181418083252719,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.18,True,4.25
2713,480971058,161838155394,858626496,1014604406192,1.0,0.8618617368013123,0.0029631200494553535,0.3590414573121862,0.005877731980635102,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.2,True,4.25
2714,477071860,87060437654,862525694,1089382123932,1.0,0.925348705050686,0.005449913558755075,0.35613073387262995,0.010735539797329174,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.22,True,4.25
2715,476768578,35805123008,862828976,1140637438578,1.0,0.9688669490368453,0.013140675889786558,0.3559043360271767,0.025345545266739006,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.24,True,4.25
2716,476289258,1749894294,863308296,1174692667292,1.0,0.9977812513377617,0.213948781344693,0.35554652707286144,0.2671444173612153,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.26,True,4.25
2717,476207450,132975940,863390104,1176309585646,1.0,0.9991540319775878,0.7817144357793472,0.35548545798554065,0.4887234262692996,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.28,True,4.25
2718,476126560,72003866,863470994,1176370557720,1.0,0.9992057318471499,0.8686373487320334,0.3554250741786589,0.5044440354165858,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.3,True,4.25
2719,474629100,48609480,864968454,1176393952106,1.0,0.999224323507611,0.9070988228734969,0.35430723099095773,0.509576866517879,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.32,True,4.25
2720,474480442,37713612,865117112,1176404847974,1.0,0.9992334484632887,0.9263685087605488,0.35419625885641176,0.5124555483999148,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.34,True,4.25
2721,473675764,31880884,865921790,1176410680702,1.0,0.9992377175464642,0.9369390470363274,0.35359557248041973,0.5134267515274042,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.36,True,4.25
2722,473502702,20204494,866094852,1176422357092,1.0,0.9992474844867346,0.9590759580502448,0.35346638293428834,0.5165564557665604,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.38,True,4.25
2723,472814164,17355646,866783390,1176425205940,1.0,0.999249318705383,0.9645925847615952,0.3529523942382475,0.5168024889966286,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.4,True,4.25
2724,471715126,6368676,867882428,1176436192910,1.0,0.9992577140881143,0.9866787454974264,0.352131970226037,0.5190295036508037,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.42,True,4.25
2725,471174560,5393618,868422994,1176437167968,1.0,0.9992580829950438,0.9886823790404234,0.35172844157044497,0.5188673607238835,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.44,True,4.25
2726,417475660,4731344,922121894,1176437830242,1.0,0.9992130520650128,0.9887937813556499,0.3116425965047709,0.47391824263858,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.46,True,4.25
2727,415774590,3792492,923822964,1176438769094,1.0,0.9992124049011939,0.9909609400672668,0.31037275990726393,0.4726954845401975,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.48,True,4.25
2728,415401066,3490600,924196488,1176439070986,1.0,0.9992123440817975,0.9916670578974947,0.31009392691082804,0.47245221781911184,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.5,True,4.25
2729,399044426,2968600,940553128,1176439592986,1.0,0.9991988996261508,0.992615662160161,0.2978838120512125,0.4582475905721703,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.52,True,4.25
2730,398416982,2584692,941180572,1176439976894,1.0,0.9991986928510709,0.9935544109474216,0.29741542958953476,0.45779289751586627,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.54,True,4.25
2731,388514588,1946146,951082966,1176440615440,1.0,0.99919082734901,0.9950157702669278,0.2900233632406289,0.44913468025303893,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.56,True,4.25
2732,387444508,1748330,952153046,1176440813256,1.0,0.9991900867502557,0.9955078053106414,0.28922455616845655,0.448226123644491,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.58,True,4.25
2733,382071996,1325186,957525558,1176441236400,1.0,0.9991858844723033,0.996543568752678,0.2852140143576285,0.4434975778126812,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.6,True,4.25
2734,381523006,1308926,958074548,1176441252660,1.0,0.9991854321560614,0.9965809382901738,0.2848041972462425,0.4430056604360754,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.62,True,4.25
2735,380925066,1242716,958672488,1176441318870,1.0,0.999184980688873,0.9967482449894219,0.2843578393097006,0.44248197827581304,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.64,True,4.25
2736,380231138,957568,959366416,1176441604018,1.0,0.9991846336128056,0.9974879423631192,0.2838398270171819,0.44192721297065685,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.66,True,4.25
2737,368006006,386332,971591548,1176442175254,1.0,0.9991747388322559,0.9989513028362712,0.2747138533518105,0.43092293194906095,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.68,True,4.25
2738,367168536,355588,972429018,1176442205998,1.0,0.9991740538787662,0.9990324771170668,0.27408868798218183,0.4301609436887486,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.7000000000000001,True,4.25
2739,360956622,349350,978640932,1176442212236,1.0,0.9991687849281782,0.9990330909891519,0.2694515385775331,0.42442927124604013,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.72,True,4.25
2740,358100968,348994,981496586,1176442212592,1.0,0.999166360627574,0.9990263801450758,0.2673198132758012,0.4217796788673609,1,0.1,0,1e-05,10,True,8,0.0001,1,1,0.74,True,4.25
